[perf] 81 frames | engine.serialize p50=0.00 p95=0.00 max=0.01 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.03 | engine.ffi.lean p50=1.16 p95=2.07 max=2.64 | engine.ffi.into_string p50=0.01 p95=0.03 max=0.08 | engine.deserialize p50=0.05 p95=0.10 max=0.16 | engine.total p50=1.32 p95=2.34 max=2.78 | frontend.slide p50=0.04 p95=0.06 max=0.20 | frontend.draw_input p50=0.21 p95=0.40 max=0.57 | frontend p50=0.26 p95=0.49 max=0.68 | egui p50=1.06 p95=1.93 max=2.71 | total p50=2.68 p95=4.50 max=5.49
[perf] 84 frames | engine.serialize p50=0.00 p95=0.01 max=0.02 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.01 | engine.ffi.lean p50=1.37 p95=1.82 max=2.50 | engine.ffi.into_string p50=0.01 p95=0.03 max=0.05 | engine.deserialize p50=0.06 p95=0.09 max=0.11 | engine.total p50=1.54 p95=2.08 max=2.69 | frontend.slide p50=0.06 p95=0.11 max=0.15 | frontend.draw_input p50=0.23 p95=0.38 max=0.60 | frontend p50=0.33 p95=0.47 max=0.76 | egui p50=1.30 p95=1.83 max=2.46 | total p50=3.20 p95=4.26 max=4.69
[perf] 80 frames | engine.serialize p50=0.00 p95=0.00 max=0.01 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.09 | engine.ffi.lean p50=1.24 p95=1.99 max=2.11 | engine.ffi.into_string p50=0.01 p95=0.03 max=0.05 | engine.deserialize p50=0.05 p95=0.12 max=0.24 | engine.total p50=1.41 p95=2.34 max=2.60 | frontend.slide p50=0.04 p95=0.08 max=0.19 | frontend.draw_input p50=0.23 p95=0.37 max=0.90 | frontend p50=0.28 p95=0.44 max=1.10 | egui p50=1.35 p95=2.17 max=2.84 | total p50=2.99 p95=5.04 max=5.44
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.03 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.11 | engine.ffi.lean p50=1.85 p95=2.39 max=3.88 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.08 | engine.deserialize p50=0.08 p95=0.12 max=0.16 | engine.total p50=2.08 p95=2.59 max=4.11 | frontend.slide p50=0.05 p95=0.11 max=0.38 | frontend.draw_input p50=0.30 p95=0.52 max=1.15 | frontend p50=0.37 p95=0.59 max=1.65 | egui p50=1.67 p95=2.67 max=2.95 | total p50=4.23 p95=5.78 max=7.04
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.03 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.04 | engine.ffi.lean p50=1.88 p95=3.45 max=3.76 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.05 | engine.deserialize p50=0.08 p95=0.13 max=0.29 | engine.total p50=2.11 p95=3.79 max=3.97 | frontend.slide p50=0.05 p95=0.07 max=0.25 | frontend.draw_input p50=0.32 p95=0.42 max=0.86 | frontend p50=0.38 p95=0.69 max=0.92 | egui p50=1.71 p95=2.76 max=3.10 | total p50=4.25 p95=6.60 max=7.31
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.08 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.01 | engine.ffi.lean p50=1.83 p95=3.46 max=3.63 | engine.ffi.into_string p50=0.02 p95=0.04 max=0.16 | engine.deserialize p50=0.08 p95=0.30 max=0.62 | engine.total p50=2.06 p95=3.79 max=3.93 | frontend.slide p50=0.05 p95=0.17 max=0.38 | frontend.draw_input p50=0.32 p95=0.61 max=0.98 | frontend p50=0.38 p95=0.86 max=1.52 | egui p50=1.58 p95=3.09 max=3.76 | total p50=4.15 p95=6.67 max=7.16
[perf] 81 frames | engine.serialize p50=0.00 p95=0.01 max=0.03 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.17 | engine.ffi.lean p50=1.84 p95=2.32 max=3.80 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.05 | engine.deserialize p50=0.08 p95=0.12 max=0.28 | engine.total p50=2.05 p95=2.68 max=4.03 | frontend.slide p50=0.05 p95=0.07 max=0.11 | frontend.draw_input p50=0.31 p95=0.40 max=0.53 | frontend p50=0.37 p95=0.48 max=0.59 | egui p50=1.61 p95=2.62 max=2.91 | total p50=4.13 p95=5.43 max=6.66
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.18 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.03 | engine.ffi.lean p50=1.87 p95=2.39 max=3.79 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.04 | engine.deserialize p50=0.08 p95=0.11 max=0.14 | engine.total p50=2.11 p95=2.66 max=4.03 | frontend.slide p50=0.05 p95=0.18 max=0.34 | frontend.draw_input p50=0.29 p95=0.57 max=1.44 | frontend p50=0.37 p95=0.64 max=1.64 | egui p50=1.68 p95=2.82 max=4.29 | total p50=4.30 p95=5.92 max=8.37
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.01 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.04 | engine.ffi.lean p50=1.92 p95=2.33 max=2.40 | engine.ffi.into_string p50=0.01 p95=0.02 max=0.06 | engine.deserialize p50=0.08 p95=0.12 max=0.21 | engine.total p50=2.14 p95=2.61 max=2.84 | frontend.slide p50=0.05 p95=0.07 max=0.29 | frontend.draw_input p50=0.52 p95=0.90 max=2.33 | frontend p50=0.59 p95=0.97 max=2.39 | egui p50=1.64 p95=2.73 max=4.24 | total p50=4.46 p95=5.84 max=8.89
[perf] 79 frames | engine.serialize p50=0.00 p95=0.01 max=0.02 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.02 | engine.ffi.lean p50=1.69 p95=2.15 max=4.50 | engine.ffi.into_string p50=0.01 p95=0.01 max=0.06 | engine.deserialize p50=0.07 p95=0.10 max=0.16 | engine.total p50=1.87 p95=2.38 max=4.79 | frontend.slide p50=0.06 p95=0.21 max=0.28 | frontend.draw_input p50=0.55 p95=1.02 max=1.08 | frontend p50=0.63 p95=1.20 max=1.31 | egui p50=1.59 p95=2.57 max=2.83 | total p50=4.15 p95=5.69 max=8.85
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.01 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.02 | engine.ffi.lean p50=1.18 p95=1.97 max=3.90 | engine.ffi.into_string p50=0.01 p95=0.03 max=0.05 | engine.deserialize p50=0.05 p95=0.08 max=0.12 | engine.total p50=1.33 p95=2.33 max=4.12 | frontend.slide p50=0.04 p95=0.09 max=0.19 | frontend.draw_input p50=0.21 p95=0.38 max=0.57 | frontend p50=0.27 p95=0.48 max=0.68 | egui p50=1.05 p95=1.78 max=2.53 | total p50=2.76 p95=4.00 max=7.11
[perf] 81 frames | engine.serialize p50=0.00 p95=0.01 max=0.02 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.03 | engine.ffi.lean p50=1.33 p95=2.18 max=3.67 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.04 | engine.deserialize p50=0.07 p95=0.11 max=0.19 | engine.total p50=1.55 p95=2.44 max=3.88 | frontend.slide p50=0.04 p95=0.08 max=0.10 | frontend.draw_input p50=0.23 p95=0.37 max=0.91 | frontend p50=0.30 p95=0.46 max=1.02 | egui p50=1.40 p95=2.52 max=2.92 | total p50=3.45 p95=5.29 max=5.98
[perf] 81 frames | engine.serialize p50=0.00 p95=0.01 max=0.14 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.03 | engine.ffi.lean p50=1.32 p95=2.06 max=2.31 | engine.ffi.into_string p50=0.01 p95=0.02 max=0.03 | engine.deserialize p50=0.05 p95=0.10 max=0.19 | engine.total p50=1.49 p95=2.32 max=2.54 | frontend.slide p50=0.04 p95=0.07 max=0.21 | frontend.draw_input p50=0.22 p95=0.35 max=0.49 | frontend p50=0.27 p95=0.41 max=0.59 | egui p50=1.34 p95=1.87 max=3.98 | total p50=3.14 p95=4.57 max=6.52
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.03 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.01 | engine.ffi.lean p50=1.55 p95=2.27 max=3.61 | engine.ffi.into_string p50=0.01 p95=0.03 max=0.08 | engine.deserialize p50=0.07 p95=0.10 max=0.24 | engine.total p50=1.78 p95=2.50 max=3.82 | frontend.slide p50=0.04 p95=0.07 max=0.18 | frontend.draw_input p50=0.24 p95=0.39 max=0.59 | frontend p50=0.30 p95=0.46 max=0.64 | egui p50=1.50 p95=2.62 max=2.85 | total p50=3.55 p95=5.48 max=6.55
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.14 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.01 | engine.ffi.lean p50=2.00 p95=2.40 max=3.44 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.04 | engine.deserialize p50=0.08 p95=0.11 max=0.21 | engine.total p50=2.24 p95=2.72 max=3.65 | frontend.slide p50=0.04 p95=0.11 max=0.36 | frontend.draw_input p50=0.30 p95=0.44 max=0.97 | frontend p50=0.37 p95=0.52 max=1.45 | egui p50=1.60 p95=2.82 max=3.54 | total p50=4.23 p95=5.68 max=6.61
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.02 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.01 | engine.ffi.lean p50=1.85 p95=2.26 max=2.36 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.05 | engine.deserialize p50=0.08 p95=0.13 max=0.34 | engine.total p50=2.06 p95=2.49 max=2.77 | frontend.slide p50=0.04 p95=0.07 max=0.11 | frontend.draw_input p50=0.28 p95=0.45 max=0.66 | frontend p50=0.34 p95=0.55 max=0.72 | egui p50=1.53 p95=2.43 max=2.65 | total p50=4.02 p95=5.28 max=5.55
[perf] 80 frames | engine.serialize p50=0.00 p95=0.00 max=0.07 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.02 | engine.ffi.lean p50=1.42 p95=2.31 max=2.45 | engine.ffi.into_string p50=0.01 p95=0.03 max=0.07 | engine.deserialize p50=0.05 p95=0.12 max=0.23 | engine.total p50=1.57 p95=2.61 max=2.72 | frontend.slide p50=0.04 p95=0.06 max=0.07 | frontend.draw_input p50=0.23 p95=0.39 max=0.45 | frontend p50=0.28 p95=0.45 max=0.51 | egui p50=1.24 p95=2.47 max=3.28 | total p50=3.03 p95=5.21 max=5.82
[perf] 81 frames | engine.serialize p50=0.00 p95=0.01 max=0.03 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.01 | engine.ffi.lean p50=1.39 p95=2.36 max=4.39 | engine.ffi.into_string p50=0.01 p95=0.02 max=0.03 | engine.deserialize p50=0.05 p95=0.10 max=0.11 | engine.total p50=1.56 p95=2.60 max=4.91 | frontend.slide p50=0.04 p95=0.07 max=0.08 | frontend.draw_input p50=0.24 p95=0.35 max=0.42 | frontend p50=0.29 p95=0.43 max=0.48 | egui p50=1.07 p95=2.11 max=3.27 | total p50=3.01 p95=4.99 max=6.98
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.01 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.01 | engine.ffi.lean p50=1.46 p95=2.42 max=4.12 | engine.ffi.into_string p50=0.01 p95=0.03 max=0.06 | engine.deserialize p50=0.06 p95=0.10 max=0.13 | engine.total p50=1.64 p95=2.79 max=4.39 | frontend.slide p50=0.04 p95=0.09 max=0.37 | frontend.draw_input p50=0.23 p95=0.65 max=1.45 | frontend p50=0.30 p95=0.71 max=1.84 | egui p50=1.19 p95=2.01 max=2.66 | total p50=3.18 p95=6.00 max=6.95
[perf] 81 frames | engine.serialize p50=0.00 p95=0.00 max=0.01 | engine.ffi.mk_string p50=0.00 p95=0.00 max=0.01 | engine.ffi.lean p50=1.33 p95=1.56 max=1.99 | engine.ffi.into_string p50=0.01 p95=0.02 max=0.04 | engine.deserialize p50=0.05 p95=0.08 max=0.24 | engine.total p50=1.49 p95=1.75 max=2.26 | frontend.slide p50=0.03 p95=0.08 max=0.18 | frontend.draw_input p50=0.20 p95=0.29 max=0.92 | frontend p50=0.25 p95=0.36 max=1.04 | egui p50=1.03 p95=1.71 max=2.03 | total p50=2.77 p95=3.71 max=4.68
[perf] 80 frames | engine.serialize p50=0.00 p95=0.00 max=0.02 | engine.ffi.mk_string p50=0.00 p95=0.00 max=0.02 | engine.ffi.lean p50=1.33 p95=1.70 max=2.02 | engine.ffi.into_string p50=0.01 p95=0.04 max=0.05 | engine.deserialize p50=0.05 p95=0.08 max=0.09 | engine.total p50=1.49 p95=1.85 max=2.20 | frontend.slide p50=0.04 p95=0.06 max=0.18 | frontend.draw_input p50=0.19 p95=0.34 max=0.76 | frontend p50=0.24 p95=0.38 max=0.86 | egui p50=1.07 p95=1.85 max=2.94 | total p50=2.84 p95=3.91 max=6.01
[perf] 81 frames | engine.serialize p50=0.00 p95=0.00 max=0.07 | engine.ffi.mk_string p50=0.00 p95=0.00 max=0.01 | engine.ffi.lean p50=1.30 p95=1.72 max=2.74 | engine.ffi.into_string p50=0.01 p95=0.02 max=0.05 | engine.deserialize p50=0.05 p95=0.08 max=0.28 | engine.total p50=1.46 p95=1.94 max=2.90 | frontend.slide p50=0.04 p95=0.07 max=0.10 | frontend.draw_input p50=0.19 p95=0.27 max=0.72 | frontend p50=0.25 p95=0.35 max=0.88 | egui p50=0.98 p95=1.78 max=2.56 | total p50=2.73 p95=3.97 max=4.57
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.11 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.03 | engine.ffi.lean p50=1.43 p95=2.52 max=2.76 | engine.ffi.into_string p50=0.01 p95=0.03 max=0.05 | engine.deserialize p50=0.05 p95=0.10 max=0.13 | engine.total p50=1.61 p95=2.80 max=3.01 | frontend.slide p50=0.04 p95=0.07 max=0.13 | frontend.draw_input p50=0.22 p95=0.45 max=0.68 | frontend p50=0.27 p95=0.51 max=0.86 | egui p50=1.11 p95=2.16 max=2.56 | total p50=3.01 p95=5.18 max=5.51
[perf] 81 frames | engine.serialize p50=0.00 p95=0.00 max=0.02 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.02 | engine.ffi.lean p50=1.67 p95=2.55 max=4.37 | engine.ffi.into_string p50=0.01 p95=0.03 max=0.05 | engine.deserialize p50=0.06 p95=0.10 max=0.24 | engine.total p50=1.82 p95=2.80 max=4.58 | frontend.slide p50=0.04 p95=0.07 max=0.20 | frontend.draw_input p50=0.24 p95=0.42 max=0.84 | frontend p50=0.30 p95=0.48 max=0.98 | egui p50=1.44 p95=2.10 max=3.08 | total p50=3.56 p95=5.38 max=7.17
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.07 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.11 | engine.ffi.lean p50=2.24 p95=2.97 max=3.84 | engine.ffi.into_string p50=0.02 p95=0.05 max=0.10 | engine.deserialize p50=0.08 p95=0.12 max=0.32 | engine.total p50=2.48 p95=3.46 max=4.09 | frontend.slide p50=0.05 p95=0.16 max=0.23 | frontend.draw_input p50=0.32 p95=0.77 max=1.57 | frontend p50=0.40 p95=0.87 max=1.74 | egui p50=1.54 p95=2.62 max=4.01 | total p50=4.58 p95=6.81 max=7.49
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.03 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.01 | engine.ffi.lean p50=2.21 p95=2.58 max=2.67 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.04 | engine.deserialize p50=0.08 p95=0.11 max=0.12 | engine.total p50=2.43 p95=2.92 max=3.08 | frontend.slide p50=0.05 p95=0.08 max=0.36 | frontend.draw_input p50=0.31 p95=0.47 max=1.55 | frontend p50=0.38 p95=0.52 max=1.70 | egui p50=1.54 p95=2.54 max=2.76 | total p50=4.34 p95=5.94 max=6.54
[perf] 81 frames | engine.serialize p50=0.00 p95=0.01 max=0.01 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.01 | engine.ffi.lean p50=2.24 p95=2.65 max=4.29 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.08 | engine.deserialize p50=0.07 p95=0.11 max=0.13 | engine.total p50=2.45 p95=2.95 max=4.50 | frontend.slide p50=0.04 p95=0.07 max=0.08 | frontend.draw_input p50=0.29 p95=0.48 max=0.52 | frontend p50=0.35 p95=0.56 max=0.59 | egui p50=1.54 p95=2.52 max=2.85 | total p50=4.43 p95=5.80 max=7.03
[perf] 81 frames | engine.serialize p50=0.00 p95=0.00 max=0.01 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.01 | engine.ffi.lean p50=1.69 p95=2.55 max=2.82 | engine.ffi.into_string p50=0.01 p95=0.03 max=0.05 | engine.deserialize p50=0.07 p95=0.10 max=0.15 | engine.total p50=1.84 p95=2.83 max=3.06 | frontend.slide p50=0.04 p95=0.05 max=0.25 | frontend.draw_input p50=0.25 p95=0.39 max=0.42 | frontend p50=0.31 p95=0.46 max=0.56 | egui p50=1.43 p95=1.88 max=2.81 | total p50=3.78 p95=5.03 max=6.08
[perf] 80 frames | engine.serialize p50=0.00 p95=0.00 max=0.01 | engine.ffi.mk_string p50=0.00 p95=0.00 max=0.02 | engine.ffi.lean p50=1.48 p95=1.87 max=3.28 | engine.ffi.into_string p50=0.01 p95=0.02 max=0.04 | engine.deserialize p50=0.05 p95=0.07 max=0.10 | engine.total p50=1.65 p95=2.01 max=3.47 | frontend.slide p50=0.04 p95=0.06 max=0.08 | frontend.draw_input p50=0.20 p95=0.25 max=0.54 | frontend p50=0.25 p95=0.31 max=0.59 | egui p50=1.02 p95=1.85 max=2.08 | total p50=2.91 p95=4.00 max=5.83
[perf] 80 frames | engine.serialize p50=0.00 p95=0.00 max=0.02 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.10 | engine.ffi.lean p50=1.87 p95=2.56 max=3.39 | engine.ffi.into_string p50=0.01 p95=0.02 max=0.16 | engine.deserialize p50=0.07 p95=0.09 max=0.12 | engine.total p50=2.07 p95=2.86 max=3.63 | frontend.slide p50=0.05 p95=0.11 max=0.22 | frontend.draw_input p50=0.35 p95=0.64 max=0.95 | frontend p50=0.42 p95=0.80 max=1.16 | egui p50=1.52 p95=2.42 max=3.08 | total p50=4.21 p95=5.71 max=6.03
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.07 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.02 | engine.ffi.lean p50=2.26 p95=3.25 max=4.61 | engine.ffi.into_string p50=0.01 p95=0.02 max=0.03 | engine.deserialize p50=0.07 p95=0.11 max=0.29 | engine.total p50=2.49 p95=3.89 max=5.23 | frontend.slide p50=0.05 p95=0.10 max=0.55 | frontend.draw_input p50=0.49 p95=0.85 max=2.08 | frontend p50=0.56 p95=0.91 max=2.34 | egui p50=1.62 p95=2.75 max=3.18 | total p50=4.66 p95=6.98 max=7.98
[perf] 81 frames | engine.serialize p50=0.00 p95=0.01 max=0.01 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.03 | engine.ffi.lean p50=2.16 p95=2.98 max=4.56 | engine.ffi.into_string p50=0.01 p95=0.02 max=0.02 | engine.deserialize p50=0.07 p95=0.11 max=0.15 | engine.total p50=2.35 p95=3.19 max=5.10 | frontend.slide p50=0.05 p95=0.09 max=0.16 | frontend.draw_input p50=0.54 p95=0.74 max=1.70 | frontend p50=0.61 p95=0.85 max=1.76 | egui p50=1.53 p95=2.14 max=2.64 | total p50=4.58 p95=5.94 max=7.50
[perf] 85 frames | engine.serialize p50=0.00 p95=0.01 max=0.03 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.02 | engine.ffi.lean p50=1.65 p95=2.00 max=2.11 | engine.ffi.into_string p50=0.01 p95=0.01 max=0.02 | engine.deserialize p50=0.06 p95=0.08 max=0.09 | engine.total p50=1.81 p95=2.19 max=2.32 | frontend.slide p50=0.06 p95=0.10 max=0.15 | frontend.draw_input p50=0.45 p95=0.52 max=0.85 | frontend p50=0.54 p95=0.60 max=0.94 | egui p50=1.17 p95=1.46 max=1.78 | total p50=3.51 p95=4.04 max=4.25
[perf] 87 frames | engine.serialize p50=0.00 p95=0.01 max=0.03 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.05 | engine.ffi.lean p50=1.71 p95=2.35 max=2.62 | engine.ffi.into_string p50=0.01 p95=0.01 max=0.02 | engine.deserialize p50=0.06 p95=0.09 max=0.16 | engine.total p50=1.88 p95=2.56 max=3.06 | frontend.slide p50=0.06 p95=0.11 max=0.13 | frontend.draw_input p50=0.40 p95=0.61 max=0.68 | frontend p50=0.49 p95=0.70 max=0.77 | egui p50=1.23 p95=1.75 max=2.19 | total p50=3.63 p95=4.89 max=5.56
[perf] 97 frames | engine.serialize p50=0.00 p95=0.02 max=0.02 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.07 | engine.ffi.lean p50=1.70 p95=2.35 max=2.63 | engine.ffi.into_string p50=0.01 p95=0.01 max=0.02 | engine.deserialize p50=0.06 p95=0.11 max=0.18 | engine.total p50=1.88 p95=2.63 max=3.09 | frontend.slide p50=0.06 p95=0.10 max=0.16 | frontend.draw_input p50=0.39 p95=0.64 max=0.81 | frontend p50=0.47 p95=0.73 max=0.90 | egui p50=1.28 p95=2.40 max=2.59 | total p50=3.68 p95=5.58 max=6.12
[perf] 97 frames | engine.serialize p50=0.00 p95=0.01 max=0.01 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.03 | engine.ffi.lean p50=1.69 p95=2.36 max=2.55 | engine.ffi.into_string p50=0.01 p95=0.01 max=0.06 | engine.deserialize p50=0.06 p95=0.09 max=0.11 | engine.total p50=1.86 p95=2.58 max=2.77 | frontend.slide p50=0.06 p95=0.10 max=0.15 | frontend.draw_input p50=0.43 p95=0.55 max=0.61 | frontend p50=0.51 p95=0.65 max=0.77 | egui p50=1.26 p95=1.94 max=3.82 | total p50=3.64 p95=5.09 max=6.68
[perf] 96 frames | engine.serialize p50=0.00 p95=0.01 max=0.07 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.01 | engine.ffi.lean p50=1.65 p95=1.81 max=1.90 | engine.ffi.into_string p50=0.01 p95=0.02 max=0.07 | engine.deserialize p50=0.06 p95=0.08 max=0.13 | engine.total p50=1.80 p95=2.02 max=2.07 | frontend.slide p50=0.06 p95=0.09 max=0.13 | frontend.draw_input p50=0.45 p95=0.50 max=0.54 | frontend p50=0.54 p95=0.58 max=0.62 | egui p50=1.25 p95=1.51 max=1.83 | total p50=3.61 p95=4.07 max=4.35
[perf] 85 frames | engine.serialize p50=0.00 p95=0.01 max=0.02 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.01 | engine.ffi.lean p50=1.75 p95=2.34 max=3.20 | engine.ffi.into_string p50=0.01 p95=0.01 max=0.03 | engine.deserialize p50=0.05 p95=0.09 max=0.16 | engine.total p50=1.92 p95=2.60 max=3.51 | frontend.slide p50=0.05 p95=0.10 max=0.20 | frontend.draw_input p50=0.35 p95=0.53 max=0.63 | frontend p50=0.43 p95=0.66 max=0.70 | egui p50=1.27 p95=2.03 max=2.27 | total p50=3.69 p95=5.17 max=6.48
[perf] 92 frames | engine.serialize p50=0.00 p95=0.01 max=0.02 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.01 | engine.ffi.lean p50=1.69 p95=1.92 max=2.12 | engine.ffi.into_string p50=0.01 p95=0.01 max=0.02 | engine.deserialize p50=0.06 p95=0.08 max=0.09 | engine.total p50=1.87 p95=2.11 max=2.28 | frontend.slide p50=0.06 p95=0.10 max=0.13 | frontend.draw_input p50=0.35 p95=0.44 max=0.48 | frontend p50=0.44 p95=0.52 max=0.59 | egui p50=1.22 p95=1.51 max=1.68 | total p50=3.55 p95=4.01 max=4.25
[perf] 98 frames | engine.serialize p50=0.00 p95=0.01 max=0.02 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.02 | engine.ffi.lean p50=1.71 p95=2.81 max=4.08 | engine.ffi.into_string p50=0.01 p95=0.01 max=0.06 | engine.deserialize p50=0.06 p95=0.09 max=0.19 | engine.total p50=1.90 p95=3.02 max=4.30 | frontend.slide p50=0.06 p95=0.10 max=0.31 | frontend.draw_input p50=0.35 p95=0.53 max=0.78 | frontend p50=0.44 p95=0.62 max=0.86 | egui p50=1.30 p95=2.03 max=2.26 | total p50=3.67 p95=5.74 max=6.69
[perf] 96 frames | engine.serialize p50=0.00 p95=0.01 max=0.04 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.03 | engine.ffi.lean p50=1.74 p95=1.96 max=2.36 | engine.ffi.into_string p50=0.01 p95=0.02 max=0.03 | engine.deserialize p50=0.06 p95=0.08 max=0.11 | engine.total p50=1.92 p95=2.18 max=2.56 | frontend.slide p50=0.05 p95=0.07 max=0.08 | frontend.draw_input p50=0.36 p95=0.48 max=0.64 | frontend p50=0.44 p95=0.55 max=0.71 | egui p50=1.28 p95=1.58 max=1.75 | total p50=3.66 p95=4.07 max=4.37
[perf] 92 frames | engine.serialize p50=0.00 p95=0.01 max=0.02 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.03 | engine.ffi.lean p50=1.76 p95=2.39 max=2.63 | engine.ffi.into_string p50=0.01 p95=0.01 max=0.02 | engine.deserialize p50=0.06 p95=0.09 max=0.14 | engine.total p50=1.94 p95=2.62 max=2.84 | frontend.slide p50=0.06 p95=0.09 max=0.15 | frontend.draw_input p50=0.39 p95=0.61 max=1.15 | frontend p50=0.47 p95=0.70 max=1.24 | egui p50=1.33 p95=1.97 max=2.05 | total p50=3.73 p95=5.23 max=5.90
[perf] 89 frames | engine.serialize p50=0.00 p95=0.02 max=0.03 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.03 | engine.ffi.lean p50=1.71 p95=2.32 max=2.45 | engine.ffi.into_string p50=0.01 p95=0.02 max=0.04 | engine.deserialize p50=0.06 p95=0.09 max=0.27 | engine.total p50=1.91 p95=2.59 max=2.84 | frontend.slide p50=0.06 p95=0.09 max=0.23 | frontend.draw_input p50=0.40 p95=0.55 max=0.60 | frontend p50=0.49 p95=0.66 max=0.71 | egui p50=1.27 p95=1.69 max=1.81 | total p50=3.67 p95=4.98 max=5.09
[perf] 82 frames | engine.serialize p50=0.00 p95=0.01 max=0.01 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.01 | engine.ffi.lean p50=1.56 p95=1.97 max=2.54 | engine.ffi.into_string p50=0.01 p95=0.01 max=0.04 | engine.deserialize p50=0.05 p95=0.08 max=0.11 | engine.total p50=1.70 p95=2.16 max=2.73 | frontend.slide p50=0.04 p95=0.10 max=0.27 | frontend.draw_input p50=0.38 p95=0.52 max=1.28 | frontend p50=0.44 p95=0.58 max=1.46 | egui p50=1.20 p95=1.92 max=2.25 | total p50=3.42 p95=4.57 max=6.10
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.12 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.01 | engine.ffi.lean p50=1.53 p95=2.08 max=3.27 | engine.ffi.into_string p50=0.01 p95=0.01 max=0.01 | engine.deserialize p50=0.05 p95=0.08 max=0.13 | engine.total p50=1.70 p95=2.30 max=3.46 | frontend.slide p50=0.04 p95=0.10 max=0.17 | frontend.draw_input p50=0.40 p95=0.94 max=1.36 | frontend p50=0.46 p95=1.10 max=1.46 | egui p50=1.17 p95=2.19 max=3.72 | total p50=3.36 p95=5.13 max=6.54
